log10Enu,rate
12.902173913043478,5.144249179093571e-13
12.937290969899665,5.858079116880625e-13
12.972408026755852,6.653783042133997e-13
13.00752508361204,7.536383424990777e-13
13.042642140468228,8.510186193030262e-13
13.077759197324415,9.578503105679496e-13
13.112876254180602,1.0743344751323597e-12
13.147993311036789,1.2005090700369654e-12
13.183110367892976,1.3362146335589172e-12
13.218227424749163,1.4810599089793033e-12
13.25334448160535,1.6343891250128774e-12
13.288461538461538,1.7954483869592925e-12
13.323578595317725,1.96388453789142e-12
13.358695652173914,2.1394505889553185e-12
13.393812709030101,2.321932417110381e-12
13.428929765886288,2.5111671000989733e-12
13.464046822742475,2.707061326776433e-12
13.499163879598662,2.909609726247801e-12
13.534280936454849,3.1189130565323005e-12
13.569397993311036,3.3351962996271997e-12
13.604515050167223,3.5588268223293713e-12
13.639632107023411,3.790332879424367e-12
13.674749163879598,4.030422857487375e-12
13.709866220735787,4.280005784529878e-12
13.744983277591974,4.540213765558565e-12
13.78010033444816,4.812544240283767e-12
13.815217391304348,5.099565247394784e-12
13.850334448160535,5.40467895470931e-12
13.885451505016722,5.731962967292084e-12
13.920568561872908,6.086280608529458e-12
13.955685618729095,6.473424454653137e-12
13.990802675585284,6.900302158723718e-12
14.025919732441471,7.375176877041622e-12
14.06103678929766,7.907978407889336e-12
14.096153846153847,8.510706375724487e-12
14.131270903010034,9.19795399990777e-12
14.16638795986622,9.987590968127837e-12
14.201505016722408,1.0901657829406708e-11
14.236622073578594,1.1967543779395348e-11
14.271739130434781,1.3218988441947248e-11
14.306856187290968,1.468984565672524e-11
14.341973244147157,1.6414229344063798e-11
14.377090301003344,1.8431563687575853e-11
14.412207357859533,2.0787221794801573e-11
14.44732441471572,2.3533009398392798e-11
14.482441471571907,2.672756542785844e-11
14.517558528428093,3.0436619444075796e-11
14.55267558528428,3.4733030044569703e-11
14.587792642140467,3.969651119790997e-11
14.622909698996654,4.541293618960333e-11
14.658026755852841,5.1973093211423543e-11
14.69314381270903,5.94707550763196e-11
14.728260869565217,6.799992135296276e-11
14.763377926421406,7.765144366678312e-11
14.798494983277592,8.852525336474198e-11
14.83361204013378,1.007434422238856e-10
14.868729096989966,1.1443584633901822e-10
14.903846153846153,1.2973788322016403e-10
14.93896321070234,1.467893950660923e-10
14.974080267558527,1.6573316872382096e-10
15.009197324414714,1.8671310299002966e-10
15.044314381270903,2.0987199840707243e-10
15.07943143812709,2.3534895112996966e-10
15.114548494983278,2.632763409808773e-10
15.149665551839465,2.9377641460014833e-10
15.184782608695652,3.269574777099918e-10
15.21989966555184,3.6290972589336866e-10
15.255016722408026,4.017007567529033e-10
15.290133779264213,4.4336856838559716e-10
15.3252508361204,4.879114641796331e-10
15.360367892976587,5.352858056135825e-10
15.395484949832776,5.854013631222777e-10
15.430602006688963,6.381161602962068e-10
15.465719063545151,6.932318103813177e-10
15.500836120401338,7.504895729192057e-10
15.535953177257525,8.095673717708637e-10
15.571070234113712,8.700780211507128e-10
15.606187290969899,9.315689018438145e-10
15.641304347826086,9.93523313861422e-10
15.676421404682273,1.0553637031193036e-09
15.71153846153846,1.1164569174947837e-09
15.746655518394649,1.1761215916640979e-09
15.781772575250836,1.2336724361763238e-09
15.816889632107024,1.288596758513541e-09
15.852006688963211,1.3404713395166933e-09
15.887123745819398,1.3889133781014392e-09
15.922240802675585,1.433585910960998e-09
15.957357859531772,1.4742021046243273e-09
15.992474916387959,1.5105283270241124e-09
16.027591973244146,1.542385985433477e-09
16.062709030100333,1.5696521561493445e-09
16.097826086956523,1.5922590659145126e-09
16.13294314381271,1.6101925147364858e-09
16.168060200668897,1.6234893537625792e-09
16.203177257525084,1.6322341498228547e-09
16.23829431438127,1.6365551800770085e-09
16.273411371237458,1.6366303672799365e-09
16.308528428093645,1.6327931422216231e-09
16.343645484949832,1.6254814286535274e-09
16.37876254180602,1.6151510960416774e-09
16.413879598662206,1.6022660085760552e-09
16.448996655518393,1.5872905079894327e-09
16.48411371237458,1.5706831115593643e-09
16.519230769230766,1.552891463329649e-09
16.554347826086957,1.5343485342356539e-09
16.589464882943144,1.5154700336606376e-09
16.62458193979933,1.4966529710605587e-09
16.659698996655518,1.4782752913266315e-09
16.694816053511705,1.4606965008822163e-09
16.72993311036789,1.4442592023472808e-09
16.76505016722408,1.429290194711383e-09
16.80016722408027,1.4160634124989505e-09
16.835284280936456,1.4047969672395516e-09
16.870401337792643,1.395704996443817e-09
16.90551839464883,1.3890042035996135e-09
16.940635451505017,1.3849177548075937e-09
16.975752508361204,1.3836796175084552e-09
17.01086956521739,1.3855394096890535e-09
17.045986622073578,1.3907678523542028e-09
17.081103678929765,1.3996629467655468e-09
17.11622073578595,1.4125570322263464e-09
17.15133779264214,1.4298249216643897e-09
